workerid,rt,trial_type,actual_utterance,name,refexp,gender,num_objects,object,effect,actual_cause,object_level,targetpos,stimtype,slider_id,quantifier,actual_effect_question,cause,response,other_gender,slide_number_in_experiment,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
38,1611,speakerreliability,NA,NA,robot with the blue hat and the buttons,NA,NA,NA,NA,NA,NA,s2_vx,overinformative,NA,NA,NA,NA,s2_vx,NA,3,English,2,Male,25,"Please consider me if you have any qualifications available now or in the future, thanks! :)",Yes,2,Windows,1080,1920,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3DH6GAKTYYOBP30K2MW9R1TZ9QRYZB,38,Submitted,Tue Feb 17 23:16:25 PST 2015,Tue Feb 17 06:27:19 PST 2015,Tue Feb 17 06:36:25 PST 2015,,,,,,[],{},3.9289833333333335
38,768,speakerreliability,NA,NA,purple monster,NA,NA,NA,NA,NA,NA,sx_v1,underinformative,NA,NA,NA,NA,s2_v1,NA,4,English,2,Male,25,"Please consider me if you have any qualifications available now or in the future, thanks! :)",Yes,2,Windows,1080,1920,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3DH6GAKTYYOBP30K2MW9R1TZ9QRYZB,38,Submitted,Tue Feb 17 23:16:25 PST 2015,Tue Feb 17 06:27:19 PST 2015,Tue Feb 17 06:36:25 PST 2015,,,,,,[],{},3.9289833333333335
38,1057,speakerreliability,NA,NA,purple monster with the red hat who&quotechars grinning sideways,NA,NA,NA,NA,NA,NA,s1_v1,overinformative,NA,NA,NA,NA,s1_v1,NA,5,English,2,Male,25,"Please consider me if you have any qualifications available now or in the future, thanks! :)",Yes,2,Windows,1080,1920,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3DH6GAKTYYOBP30K2MW9R1TZ9QRYZB,38,Submitted,Tue Feb 17 23:16:25 PST 2015,Tue Feb 17 06:27:19 PST 2015,Tue Feb 17 06:36:25 PST 2015,,,,,,[],{},3.9289833333333335
38,1187,speakerreliability,NA,NA,guy with the red hat,NA,NA,NA,NA,NA,NA,s1_v1,underinformative,NA,NA,NA,NA,s1_v2,NA,6,English,2,Male,25,"Please consider me if you have any qualifications available now or in the future, thanks! :)",Yes,2,Windows,1080,1920,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3DH6GAKTYYOBP30K2MW9R1TZ9QRYZB,38,Submitted,Tue Feb 17 23:16:25 PST 2015,Tue Feb 17 06:27:19 PST 2015,Tue Feb 17 06:36:25 PST 2015,,,,,,[],{},3.9289833333333335
38,1164,speakerreliability,NA,NA,green monster with the scarf and the two big teeth,NA,NA,NA,NA,NA,NA,sx_v2,overinformative,NA,NA,NA,NA,sx_v2,NA,7,English,2,Male,25,"Please consider me if you have any qualifications available now or in the future, thanks! :)",Yes,2,Windows,1080,1920,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3DH6GAKTYYOBP30K2MW9R1TZ9QRYZB,38,Submitted,Tue Feb 17 23:16:25 PST 2015,Tue Feb 17 06:27:19 PST 2015,Tue Feb 17 06:36:25 PST 2015,,,,,,[],{},3.9289833333333335
38,1004,speakerreliability,NA,NA,robot,NA,NA,NA,NA,NA,NA,s1_vx,underinformative,NA,NA,NA,NA,s1_vx,NA,8,English,2,Male,25,"Please consider me if you have any qualifications available now or in the future, thanks! :)",Yes,2,Windows,1080,1920,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3DH6GAKTYYOBP30K2MW9R1TZ9QRYZB,38,Submitted,Tue Feb 17 23:16:25 PST 2015,Tue Feb 17 06:27:19 PST 2015,Tue Feb 17 06:36:25 PST 2015,,,,,,[],{},3.9289833333333335
38,31895,cause_effect_prior,"""Some of the bottles of hand soap froze.""",Susan,NA,F,15,bottles of hand soap,froze,Susan put  15 bottles of hand soap  in the freezer.,object_low,NA,NA,none,Some,How many bottles of hand soap froze?,put __ in the freezer,0,F,10,English,2,Male,25,"Please consider me if you have any qualifications available now or in the future, thanks! :)",Yes,2,Windows,1080,1920,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3DH6GAKTYYOBP30K2MW9R1TZ9QRYZB,38,Submitted,Tue Feb 17 23:16:25 PST 2015,Tue Feb 17 06:27:19 PST 2015,Tue Feb 17 06:36:25 PST 2015,,,,,,[],{},3.9289833333333335
38,31895,cause_effect_prior,"""Some of the bottles of hand soap froze.""",Susan,NA,F,15,bottles of hand soap,froze,Susan put  15 bottles of hand soap  in the freezer.,object_low,NA,NA,lower_half,Some,How many bottles of hand soap froze?,put __ in the freezer,0.73,F,10,English,2,Male,25,"Please consider me if you have any qualifications available now or in the future, thanks! :)",Yes,2,Windows,1080,1920,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3DH6GAKTYYOBP30K2MW9R1TZ9QRYZB,38,Submitted,Tue Feb 17 23:16:25 PST 2015,Tue Feb 17 06:27:19 PST 2015,Tue Feb 17 06:36:25 PST 2015,,,,,,[],{},3.9289833333333335
38,31895,cause_effect_prior,"""Some of the bottles of hand soap froze.""",Susan,NA,F,15,bottles of hand soap,froze,Susan put  15 bottles of hand soap  in the freezer.,object_low,NA,NA,upper_half,Some,How many bottles of hand soap froze?,put __ in the freezer,0.53,F,10,English,2,Male,25,"Please consider me if you have any qualifications available now or in the future, thanks! :)",Yes,2,Windows,1080,1920,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3DH6GAKTYYOBP30K2MW9R1TZ9QRYZB,38,Submitted,Tue Feb 17 23:16:25 PST 2015,Tue Feb 17 06:27:19 PST 2015,Tue Feb 17 06:36:25 PST 2015,,,,,,[],{},3.9289833333333335
38,31896,cause_effect_prior,"""Some of the bottles of hand soap froze.""",Susan,NA,F,15,bottles of hand soap,froze,Susan put  15 bottles of hand soap  in the freezer.,object_low,NA,NA,all,Some,How many bottles of hand soap froze?,put __ in the freezer,0,F,10,English,2,Male,25,"Please consider me if you have any qualifications available now or in the future, thanks! :)",Yes,2,Windows,1080,1920,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3DH6GAKTYYOBP30K2MW9R1TZ9QRYZB,38,Submitted,Tue Feb 17 23:16:25 PST 2015,Tue Feb 17 06:27:19 PST 2015,Tue Feb 17 06:36:25 PST 2015,,,,,,[],{},3.9289833333333335
38,11514,cause_effect_prior,"""I just wish the weather was better.""",Steven,NA,M,15,backpacks,blew away,Steven left  15 backpacks  on a table on a windy day.,object_low,NA,NA,none,long_filler,How many backpacks blew away?,left __ on a table on a windy day,0.17,F,11,English,2,Male,25,"Please consider me if you have any qualifications available now or in the future, thanks! :)",Yes,2,Windows,1080,1920,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3DH6GAKTYYOBP30K2MW9R1TZ9QRYZB,38,Submitted,Tue Feb 17 23:16:25 PST 2015,Tue Feb 17 06:27:19 PST 2015,Tue Feb 17 06:36:25 PST 2015,,,,,,[],{},3.9289833333333335
38,11514,cause_effect_prior,"""I just wish the weather was better.""",Steven,NA,M,15,backpacks,blew away,Steven left  15 backpacks  on a table on a windy day.,object_low,NA,NA,lower_half,long_filler,How many backpacks blew away?,left __ on a table on a windy day,0.53,F,11,English,2,Male,25,"Please consider me if you have any qualifications available now or in the future, thanks! :)",Yes,2,Windows,1080,1920,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3DH6GAKTYYOBP30K2MW9R1TZ9QRYZB,38,Submitted,Tue Feb 17 23:16:25 PST 2015,Tue Feb 17 06:27:19 PST 2015,Tue Feb 17 06:36:25 PST 2015,,,,,,[],{},3.9289833333333335
38,11514,cause_effect_prior,"""I just wish the weather was better.""",Steven,NA,M,15,backpacks,blew away,Steven left  15 backpacks  on a table on a windy day.,object_low,NA,NA,upper_half,long_filler,How many backpacks blew away?,left __ on a table on a windy day,0,F,11,English,2,Male,25,"Please consider me if you have any qualifications available now or in the future, thanks! :)",Yes,2,Windows,1080,1920,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3DH6GAKTYYOBP30K2MW9R1TZ9QRYZB,38,Submitted,Tue Feb 17 23:16:25 PST 2015,Tue Feb 17 06:27:19 PST 2015,Tue Feb 17 06:36:25 PST 2015,,,,,,[],{},3.9289833333333335
38,11514,cause_effect_prior,"""I just wish the weather was better.""",Steven,NA,M,15,backpacks,blew away,Steven left  15 backpacks  on a table on a windy day.,object_low,NA,NA,all,long_filler,How many backpacks blew away?,left __ on a table on a windy day,0,F,11,English,2,Male,25,"Please consider me if you have any qualifications available now or in the future, thanks! :)",Yes,2,Windows,1080,1920,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3DH6GAKTYYOBP30K2MW9R1TZ9QRYZB,38,Submitted,Tue Feb 17 23:16:25 PST 2015,Tue Feb 17 06:27:19 PST 2015,Tue Feb 17 06:36:25 PST 2015,,,,,,[],{},3.9289833333333335
38,6143,cause_effect_prior,"""None of the rocks burnt.""",Carolyn,NA,F,15,rocks,burnt,Carolyn threw  15 rocks  into a fire.,object_low,NA,NA,none,None,How many rocks burnt?,threw __ into a fire,1,F,12,English,2,Male,25,"Please consider me if you have any qualifications available now or in the future, thanks! :)",Yes,2,Windows,1080,1920,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3DH6GAKTYYOBP30K2MW9R1TZ9QRYZB,38,Submitted,Tue Feb 17 23:16:25 PST 2015,Tue Feb 17 06:27:19 PST 2015,Tue Feb 17 06:36:25 PST 2015,,,,,,[],{},3.9289833333333335
38,6143,cause_effect_prior,"""None of the rocks burnt.""",Carolyn,NA,F,15,rocks,burnt,Carolyn threw  15 rocks  into a fire.,object_low,NA,NA,lower_half,None,How many rocks burnt?,threw __ into a fire,0,F,12,English,2,Male,25,"Please consider me if you have any qualifications available now or in the future, thanks! :)",Yes,2,Windows,1080,1920,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3DH6GAKTYYOBP30K2MW9R1TZ9QRYZB,38,Submitted,Tue Feb 17 23:16:25 PST 2015,Tue Feb 17 06:27:19 PST 2015,Tue Feb 17 06:36:25 PST 2015,,,,,,[],{},3.9289833333333335
38,6143,cause_effect_prior,"""None of the rocks burnt.""",Carolyn,NA,F,15,rocks,burnt,Carolyn threw  15 rocks  into a fire.,object_low,NA,NA,upper_half,None,How many rocks burnt?,threw __ into a fire,0,F,12,English,2,Male,25,"Please consider me if you have any qualifications available now or in the future, thanks! :)",Yes,2,Windows,1080,1920,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3DH6GAKTYYOBP30K2MW9R1TZ9QRYZB,38,Submitted,Tue Feb 17 23:16:25 PST 2015,Tue Feb 17 06:27:19 PST 2015,Tue Feb 17 06:36:25 PST 2015,,,,,,[],{},3.9289833333333335
38,6143,cause_effect_prior,"""None of the rocks burnt.""",Carolyn,NA,F,15,rocks,burnt,Carolyn threw  15 rocks  into a fire.,object_low,NA,NA,all,None,How many rocks burnt?,threw __ into a fire,0,F,12,English,2,Male,25,"Please consider me if you have any qualifications available now or in the future, thanks! :)",Yes,2,Windows,1080,1920,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3DH6GAKTYYOBP30K2MW9R1TZ9QRYZB,38,Submitted,Tue Feb 17 23:16:25 PST 2015,Tue Feb 17 06:27:19 PST 2015,Tue Feb 17 06:36:25 PST 2015,,,,,,[],{},3.9289833333333335
38,5466,cause_effect_prior,"""None of the pancakes landed flat.""",Catherine,NA,F,15,pancakes,landed flat,Catherine tossed  15 pancakes.,object_mid,NA,NA,none,None,How many pancakes landed flat?,tossed __,0,F,13,English,2,Male,25,"Please consider me if you have any qualifications available now or in the future, thanks! :)",Yes,2,Windows,1080,1920,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3DH6GAKTYYOBP30K2MW9R1TZ9QRYZB,38,Submitted,Tue Feb 17 23:16:25 PST 2015,Tue Feb 17 06:27:19 PST 2015,Tue Feb 17 06:36:25 PST 2015,,,,,,[],{},3.9289833333333335
38,5466,cause_effect_prior,"""None of the pancakes landed flat.""",Catherine,NA,F,15,pancakes,landed flat,Catherine tossed  15 pancakes.,object_mid,NA,NA,lower_half,None,How many pancakes landed flat?,tossed __,0,F,13,English,2,Male,25,"Please consider me if you have any qualifications available now or in the future, thanks! :)",Yes,2,Windows,1080,1920,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3DH6GAKTYYOBP30K2MW9R1TZ9QRYZB,38,Submitted,Tue Feb 17 23:16:25 PST 2015,Tue Feb 17 06:27:19 PST 2015,Tue Feb 17 06:36:25 PST 2015,,,,,,[],{},3.9289833333333335
38,5466,cause_effect_prior,"""None of the pancakes landed flat.""",Catherine,NA,F,15,pancakes,landed flat,Catherine tossed  15 pancakes.,object_mid,NA,NA,upper_half,None,How many pancakes landed flat?,tossed __,0,F,13,English,2,Male,25,"Please consider me if you have any qualifications available now or in the future, thanks! :)",Yes,2,Windows,1080,1920,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3DH6GAKTYYOBP30K2MW9R1TZ9QRYZB,38,Submitted,Tue Feb 17 23:16:25 PST 2015,Tue Feb 17 06:27:19 PST 2015,Tue Feb 17 06:36:25 PST 2015,,,,,,[],{},3.9289833333333335
38,5466,cause_effect_prior,"""None of the pancakes landed flat.""",Catherine,NA,F,15,pancakes,landed flat,Catherine tossed  15 pancakes.,object_mid,NA,NA,all,None,How many pancakes landed flat?,tossed __,1,F,13,English,2,Male,25,"Please consider me if you have any qualifications available now or in the future, thanks! :)",Yes,2,Windows,1080,1920,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3DH6GAKTYYOBP30K2MW9R1TZ9QRYZB,38,Submitted,Tue Feb 17 23:16:25 PST 2015,Tue Feb 17 06:27:19 PST 2015,Tue Feb 17 06:36:25 PST 2015,,,,,,[],{},3.9289833333333335
38,5690,cause_effect_prior,"""Some of the card towers fell down.""",Jennifer,NA,F,15,card towers,fell down,Jennifer punched  15 card towers.,object_high,NA,NA,none,Some,How many card towers fell down?,punched __,0,F,14,English,2,Male,25,"Please consider me if you have any qualifications available now or in the future, thanks! :)",Yes,2,Windows,1080,1920,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3DH6GAKTYYOBP30K2MW9R1TZ9QRYZB,38,Submitted,Tue Feb 17 23:16:25 PST 2015,Tue Feb 17 06:27:19 PST 2015,Tue Feb 17 06:36:25 PST 2015,,,,,,[],{},3.9289833333333335
38,5690,cause_effect_prior,"""Some of the card towers fell down.""",Jennifer,NA,F,15,card towers,fell down,Jennifer punched  15 card towers.,object_high,NA,NA,lower_half,Some,How many card towers fell down?,punched __,0.56,F,14,English,2,Male,25,"Please consider me if you have any qualifications available now or in the future, thanks! :)",Yes,2,Windows,1080,1920,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3DH6GAKTYYOBP30K2MW9R1TZ9QRYZB,38,Submitted,Tue Feb 17 23:16:25 PST 2015,Tue Feb 17 06:27:19 PST 2015,Tue Feb 17 06:36:25 PST 2015,,,,,,[],{},3.9289833333333335
